,endTime,artistName,trackName,msPlayed
2185,2021-05-04 14:00,Maurice Chevalier,Paris sera toujours Paris,194933
2186,2021-05-04 14:03,Brigitte Bardot,Une histoire de plage,113493
2187,2021-05-04 14:04,Barbara Pravi,Je sers,54914
2188,2021-05-04 14:04,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,1685
2189,2021-05-04 14:05,Angèle,Tu me regardes,75861
2190,2021-05-04 14:06,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,3541
2191,2021-05-04 14:08,Keren Ann,Jardin d'hiver,178160
2192,2021-05-04 14:10,Louis Armstrong,Moon River,20912
2193,2021-05-04 19:38,Keren Ann,Jardin d'hiver,178160
2194,2021-05-04 19:41,Henri Salvador,Jardin d'hiver,168000
2195,2021-05-04 19:43,Gérard Luc,Je ne veux pas travailler,168920
2196,2021-05-04 19:48,Le Couleur,Femme,235904
2197,2021-05-04 19:50,Frank Sinatra,Fly Me To The Moon - Remastered,147520
2198,2021-05-04 19:56,Jean Sablon,Ces petites choses,190982
2199,2021-05-04 20:00,Coralie Clement,Samba de mon cœur qui bat,233960
2200,2021-05-04 20:05,Madeleine Peyroux,La Javanaise,249400
2201,2021-05-04 20:07,Charles Trenet,"Vous, Qui Passez Sans Me Voir",105212
2202,2021-05-05 02:15,EuCast | Eureca,EuCast #042 | Como mandar bem em processo seletivo online,27746
2203,2021-05-07 14:50,Madeleine Peyroux,La Javanaise,249400
2204,2021-05-07 14:52,Engelbert Humperdinck,Can't Take My Eyes Off You,35937
2205,2021-05-07 14:52,Red Hot Chili Peppers,Californication,1856
2206,2021-05-07 14:52,Charles Trenet,"Vous, Qui Passez Sans Me Voir",3498
2207,2021-05-07 14:55,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2208,2021-05-07 14:58,Jean Sablon,Ces petites choses,190982
2209,2021-05-07 15:01,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",165466
2210,2021-05-07 15:04,Brigitte Bardot,Une histoire de plage,113493
2211,2021-05-07 15:09,Raquel Mello,Quero Descer,288960
2212,2021-05-07 15:12,Keren Ann,Jardin d'hiver,178160
2213,2021-05-07 15:16,Carla Bruni,Le plus beau du quartier,208173
2214,2021-05-07 15:18,Le Couleur,Femme,122193
2215,2021-05-07 15:21,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2216,2021-05-07 15:25,Fréhel,Si tu n'étais pas là,209066
2217,2021-05-07 15:56,Barbara Pravi,Je sers,199173
2218,2021-05-07 16:00,Brigitte Bardot,Le soleil,195946
2219,2021-05-07 16:03,Henri Salvador,Jardin d'hiver,168000
2220,2021-05-07 16:06,Angèle,Nombreux,181857
2221,2021-05-08 23:27,Le Couleur,Femme,2474
2222,2021-05-08 23:27,Angèle,Nombreux,3904
2223,2021-05-08 23:27,Angèle,Nombreux,6812
2224,2021-05-08 23:30,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2225,2021-05-08 23:30,Stacey Kent,La vénus du mélo,25625
2226,2021-05-08 23:32,Sacha Distel,La belle vie,123053
2227,2021-05-08 23:32,Fréhel,Si tu n'étais pas là,5428
2228,2021-05-08 23:35,Brigitte Bardot,Le soleil,195946
2229,2021-05-08 23:42,Louise Verneuil,À mort amant,366413
2230,2021-05-08 23:43,Coralie Clement,Samba de mon cœur qui bat,84042
2231,2021-05-08 23:46,Carla Bruni,Quelqu'un m'a dit,166226
2232,2021-05-08 23:49,Jean Sablon,Ces petites choses,190982
2233,2021-05-08 23:50,The Hot Sardines,Petite Fleur,6489
2234,2021-05-08 23:50,Linkin Park,Numb,1365
2235,2021-05-08 23:50,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",2581
2236,2021-05-08 23:50,Raquel Mello,Quero Descer,8191
2237,2021-05-08 23:51,Naza,Joli bébé,55167
2238,2021-05-08 23:54,Madeleine Peyroux,J'ai Deux Amours,174133
2239,2021-05-08 23:57,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2240,2021-05-09 00:00,Henri Salvador,Jardin d'hiver,168000
2241,2021-05-09 01:29,Louis Armstrong,Moon River,4811
2242,2021-05-11 13:54,Carla Bruni,Le plus beau du quartier,47424
2243,2021-05-11 13:57,Carla Bruni,Quelqu'un m'a dit,166226
2244,2021-05-11 13:57,Line Renaud,Étoile des neiges,5326
2245,2021-05-11 14:01,Brigitte Bardot,Un jour comme un autre,140826
2246,2021-05-11 14:05,Barbara Pravi,Je sers,15217
2247,2021-05-11 14:05,Le Couleur,Femme,235904
2248,2021-05-11 14:08,Jean Sablon,Ces petites choses,190987
2249,2021-05-11 14:27,The Hot Sardines,Petite Fleur,148096
2250,2021-05-11 14:31,a-ha,Take on Me,225280
2251,2021-05-11 14:34,Michael Jackson,Billie Jean,138742
2252,2021-05-16 21:18,Antônio Carlos Jobim,The Girl From Ipanema,3733
2253,2021-05-16 21:19,Jean Sablon,Depuis que je suis à Paris,14176
2254,2021-05-16 21:19,The Hot Sardines,Petite Fleur,3071
2255,2021-05-17 18:38,The Hot Sardines,Petite Fleur,2816
2256,2021-05-17 18:41,Henri Salvador,Jardin d'hiver,168004
2257,2021-05-17 18:44,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
2258,2021-05-17 18:45,Françoise Hardy,Le premier bonheur du jour - Remastered,28521
2259,2021-05-20 20:25,Naza,Joli bébé,6656
2260,2021-05-20 20:25,The Hot Sardines,Petite Fleur,3263
2261,2021-05-20 20:28,Keren Ann,Jardin d'hiver,178160
2262,2021-05-20 20:41,Coralie Clement,Samba de mon cœur qui bat,2901
2263,2021-05-20 20:41,Elvis Presley,Can't Help Falling in Love,8849
2264,2021-05-20 20:42,Fréhel,Si tu n'étais pas là,2709
2265,2021-05-20 20:45,Coralie Clement,Samba de mon cœur qui bat,231099
2266,2021-05-20 20:47,Brigitte Bardot,Une histoire de plage,113493
2267,2021-05-20 20:50,Carla Bruni,Quelqu'un m'a dit,166226
2268,2021-05-20 20:52,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,114025
2269,2021-05-20 20:55,Gérard Luc,Je ne veux pas travailler,168920
2270,2021-05-20 20:57,Jacqueline François,La fille d'Ipanema,98484
2271,2021-05-22 14:33,Jacqueline François,La fille d'Ipanema,2240
2272,2021-05-22 14:33,Crowded House,Don't Dream It's Over,3562
2273,2021-05-22 14:33,Antônio Carlos Jobim,The Girl From Ipanema,7168
2274,2021-05-22 14:37,Arctic Monkeys,505,209173
2275,2021-05-22 14:40,Katy Perry,This Is How We Do,204285
2276,2021-05-22 14:44,Bridgit Mendler,Hurricane,243986
2277,2021-05-22 14:45,Avril Lavigne,I'm with You,8392
2278,2021-05-22 14:50,James Arthur,Impossible,209440
2279,2021-05-22 14:52,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149720
2280,2021-05-22 14:56,OneRepublic,Apologize,170486
2281,2021-05-24 13:36,Jean Sablon,Ces petites choses,194399
2282,2021-05-24 13:39,Brigitte Bardot,Un jour comme un autre,140826
2283,2021-05-24 13:43,Madeleine Peyroux,La Javanaise,249400
2284,2021-05-24 13:46,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",165466
2285,2021-05-24 13:50,Le Couleur,Femme,235904
2286,2021-05-24 13:52,Frank Sinatra,Fly Me To The Moon - Remastered,147520
2287,2021-05-24 13:56,Carla Bruni,Le plus beau du quartier,208173
2288,2021-05-24 14:00,Brigitte Bardot,Le soleil,195946
2289,2021-05-24 14:06,Louise Verneuil,À mort amant,366413
2290,2021-05-24 14:09,Arctic Monkeys,Too Much To Ask,183253
2291,2021-05-24 14:12,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2292,2021-05-24 14:15,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
2293,2021-05-24 14:18,Édith Piaf,La vie en rose,186973
2294,2021-05-24 14:21,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,185160
2295,2021-05-24 14:25,Henri Salvador,Jardin d'hiver,168000
2296,2021-05-24 14:30,Raquel Mello,Quero Descer,288960
2297,2021-05-24 14:32,Naza,Joli bébé,178311
2298,2021-05-24 14:35,Brigitte Bardot,Une histoire de plage,113493
2299,2021-05-24 14:38,Linkin Park,Numb,185586
2300,2021-05-24 14:41,Sacha Distel,La belle vie,123053
2301,2021-05-24 14:44,The Hot Sardines,Petite Fleur,205733
2302,2021-05-24 14:47,Gérard Luc,Je ne veux pas travailler,168920
2303,2021-05-24 14:50,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2304,2021-05-24 14:55,Coralie Clement,Samba de mon cœur qui bat,233960
2305,2021-05-24 14:58,Serge Gainsbourg,La javanaise,149240
2306,2021-05-24 15:00,Nat King Cole,L-O-V-E,155306
2307,2021-05-24 15:03,Jean Sablon,Vous qui passez sans me voir,188991
2308,2021-05-24 15:08,Angèle,Nombreux,192546
2309,2021-05-24 15:11,Keren Ann,Jardin d'hiver,178160
2310,2021-05-24 15:13,Carla Bruni,Quelqu'un m'a dit,166226
2311,2021-05-24 15:16,Brigitte Bardot,Un jour comme un autre,140831
2312,2021-05-24 15:17,Carla Bruni,Le plus beau du quartier,29987
2313,2021-05-26 16:14,Jean Sablon,Ces petites choses,194399
2314,2021-05-26 16:17,Jean Sablon,Ces petites choses,194399
2315,2021-05-26 16:24,Louise Verneuil,À mort amant,366413
2316,2021-05-26 16:29,Le Couleur,Femme,235904
2317,2021-05-26 16:32,Linkin Park,Numb,185586
2318,2021-05-26 16:36,Carla Bruni,Le plus beau du quartier,208173
2319,2021-05-26 16:38,Frank Sinatra,Fly Me To The Moon - Remastered,147520
2320,2021-05-26 16:40,Brigitte Bardot,Une histoire de plage,113493
2321,2021-05-26 16:44,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2322,2021-05-26 16:47,Keren Ann,Jardin d'hiver,178160
2323,2021-05-26 17:07,Raquel Mello,Quero Descer,5031
2324,2021-05-26 23:31,Madeleine Peyroux,J'ai Deux Amours,174133
2325,2021-05-26 23:35,Elvis Presley,Can't Help Falling in Love,182360
2326,2021-05-26 23:37,Paul Anka,Put Your Head On My Shoulder,154733
2327,2021-05-26 23:38,Pink Floyd,Time,2965
2328,2021-05-26 23:38,Ella Fitzgerald and Her Savoy Eight,Shine,20094
2329,2021-05-26 23:41,Keren Ann,Jardin d'hiver,178160
2330,2021-05-26 23:49,Louise Verneuil,À mort amant,366413
2331,2021-05-26 23:55,Vianney,Les filles d'aujourd'hui,58285
2332,2021-05-27 00:00,Le Couleur,Femme,235904
2333,2021-05-27 00:03,Édith Piaf,La vie en rose,186973
2334,2021-05-27 00:06,Gérard Luc,Je ne veux pas travailler,168920
2335,2021-05-27 00:10,Coralie Clement,Samba de mon cœur qui bat,193453
2336,2021-05-27 19:22,Coralie Clement,Samba de mon cœur qui bat,2005
2337,2021-05-27 19:23,Coralie Clement,Samba de mon cœur qui bat,38779
2338,2021-05-27 19:23,Vianney,Les filles d'aujourd'hui,2282
2339,2021-05-27 19:26,Brigitte Bardot,Le soleil,195946
2340,2021-05-27 19:29,Naza,Joli bébé,178311
2341,2021-05-27 19:32,Henri Salvador,Jardin d'hiver,168000
2342,2021-05-27 19:36,Le Couleur,Femme,235904
2343,2021-05-27 19:40,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,185160
2344,2021-05-27 19:42,Sacha Distel,La belle vie,123053
2345,2021-05-27 19:46,Madeleine Peyroux,La Javanaise,249400
2346,2021-05-27 19:49,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2347,2021-05-27 19:51,Brigitte Bardot,Une histoire de plage,113493
2348,2021-05-28 18:38,Pomme,Ceux qui rêvent,7189
2349,2021-05-28 18:40,Serge Gainsbourg,La javanaise,149240
2350,2021-05-28 18:43,Madeleine Peyroux,J'ai Deux Amours,174133
2351,2021-05-28 18:43,Barbara Pravi,Je sers,2154
2352,2021-05-28 18:43,Dean Martin,Ain't That A Kick In The Head,10688
2353,2021-05-28 18:49,Louise Verneuil,À mort amant,366413
2354,2021-05-28 18:53,Jean Sablon,Ces petites choses,194399
2355,2021-05-28 18:56,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
2356,2021-05-28 19:00,Édith Piaf,La vie en rose,186973
2357,2021-05-28 19:05,Nat King Cole,L-O-V-E,155306
2358,2021-05-30 14:08,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",170914
2359,2021-05-30 14:11,Henri Salvador,Jardin d'hiver,168000
2360,2021-05-30 14:14,Gérard Luc,Je ne veux pas travailler,168920
2361,2021-05-30 14:18,Coralie Clement,Samba de mon cœur qui bat,233960
2362,2021-05-30 14:22,Jean Sablon,Vous qui passez sans me voir,188986
2363,2021-05-30 14:25,Carla Bruni,Quelqu'un m'a dit,166226
2364,2021-05-30 14:27,Édith Piaf,La vie en rose,166103
2365,2021-05-30 22:17,3030,Foda Que Ela É Linda,2431
2366,2021-05-30 23:57,3030,Foda Que Ela É Linda,178566
2367,2021-05-31 00:02,Cachorro Magro,Fim (Lado A),276880
2368,2021-05-31 00:05,Silva,Fica Tudo Bem,167250
2369,2021-05-31 00:08,Delacruz,Poesia Acústica #2: Sobre Nós,139598
2370,2021-05-31 01:12,Costa Gold,Senhorita Mete o Loco,143722
2371,2021-05-31 14:34,Frank Sinatra,Fly Me To The Moon - Remastered,1770
2372,2021-05-31 14:34,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,2816
2373,2021-05-31 14:34,Vianney,Les filles d'aujourd'hui,2666
2374,2021-05-31 14:37,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,177069
2375,2021-05-31 14:42,Angèle,Nombreux,192546
2376,2021-05-31 14:48,Louise Verneuil,À mort amant,366413
2377,2021-05-31 14:52,Naza,Joli bébé,178311
2378,2021-05-31 14:54,Sacha Distel,La belle vie,123053
2379,2021-05-31 14:54,Raquel Mello,Quero Descer,14217
2380,2021-05-31 14:57,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2381,2021-05-31 15:00,Madeleine Peyroux,J'ai Deux Amours,174133
2382,2021-05-31 15:04,Édith Piaf,La vie en rose,186973
2383,2021-05-31 15:04,Frank Sinatra,Come Fly With Me - Remastered,11399
2384,2021-05-31 15:07,Keren Ann,Jardin d'hiver,178160
2385,2021-05-31 15:11,Le Couleur,Femme,235904
2386,2021-05-31 15:14,Nat King Cole,L-O-V-E,155306
2387,2021-05-31 15:17,Arctic Monkeys,Too Much To Ask,183253
2388,2021-05-31 15:20,Serge Gainsbourg,La javanaise,149240
2389,2021-05-31 15:23,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,185160
2390,2021-05-31 15:27,Madeleine Peyroux,La Javanaise,240063
2391,2021-06-01 21:39,Madeleine Peyroux,La Javanaise,9330
2392,2021-06-01 21:43,Brigitte Bardot,Le soleil,195946
2393,2021-06-01 21:46,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2394,2021-06-01 21:50,Édith Piaf,La vie en rose,186973
2395,2021-06-01 21:53,Carla Bruni,Quelqu'un m'a dit,166226
2396,2021-06-01 21:59,Louise Verneuil,À mort amant,366413
2397,2021-06-01 22:01,Sacha Distel,La belle vie,123053
2398,2021-06-01 22:03,Brigitte Bardot,Une histoire de plage,113493
2399,2021-06-01 22:07,Coralie Clement,Samba de mon cœur qui bat,233960
2400,2021-06-01 22:11,Angèle,Nombreux,192546
2401,2021-06-01 22:14,Naza,Joli bébé,178311
2402,2021-06-01 22:17,Brigitte Bardot,Un jour comme un autre,140826
2403,2021-06-01 22:20,The Hot Sardines,Petite Fleur,205733
2404,2021-06-01 22:23,Linkin Park,Numb,185586
2405,2021-06-01 22:26,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",165466
2406,2021-06-01 22:30,Jean Sablon,Vous qui passez sans me voir,188986
2407,2021-06-01 22:33,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
2408,2021-06-01 22:37,Jean Sablon,Ces petites choses,194399
2409,2021-06-01 22:40,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2410,2021-06-01 22:43,Henri Salvador,Jardin d'hiver,168000
2411,2021-06-01 22:48,Raquel Mello,Quero Descer,288960
2412,2021-06-01 22:52,Carla Bruni,Le plus beau du quartier,208173
2413,2021-06-01 22:55,Gérard Luc,Je ne veux pas travailler,168920
2414,2021-06-01 22:58,Frank Sinatra,Fly Me To The Moon - Remastered,147520
2415,2021-06-01 23:02,Madeleine Peyroux,La Javanaise,249400
2416,2021-06-01 23:04,Nat King Cole,L-O-V-E - Remastered,153466
2417,2021-06-01 23:05,Françoise Hardy,Le premier bonheur du jour - Remastered,22714
2418,2021-06-01 23:07,Serge Gainsbourg,La javanaise,149240
2419,2021-06-01 23:11,Harry James,"It's Been a Long, Long Time",205773
2420,2021-06-01 23:15,Frank Sinatra,The Way You Look Tonight,202164
2421,2021-06-01 23:18,Édith Piaf,La vie en rose,30527
2422,2021-06-01 23:18,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2423,2021-06-02 22:05,Gérard Luc,Je ne veux pas travailler,2922
2424,2021-06-02 22:05,Chet Baker,It's Always You - Vocal Version,50218
2425,2021-06-02 22:05,Maurice Chevalier,Paris sera toujours Paris,5013
2426,2021-06-02 22:05,Jo Stafford,You Belong To Me,30485
2427,2021-06-02 22:07,Engelbert Humperdinck,Can't Take My Eyes Off You,62058
2428,2021-06-06 18:54,Engelbert Humperdinck,Can't Take My Eyes Off You,3434
2429,2021-06-06 18:54,Coralie Clement,Samba de mon cœur qui bat,3477
2430,2021-06-06 18:54,Raquel Mello,Quero Descer,3114
2431,2021-06-06 18:54,Clau,Relaxa,4010
2432,2021-06-06 18:59,Rod Stewart,Sailing,277960
2433,2021-06-06 19:00,Ben Mazué,La mer est calme,6869
2434,2021-06-06 19:00,Le Couleur,Femme,2688
2435,2021-06-06 19:00,Antônio Carlos Jobim,The Girl From Ipanema,3200
2436,2021-06-06 19:00,Journey,Don't Stop Believin',15905
2437,2021-06-06 19:03,Le Couleur,Femme,120341
2438,2021-06-06 20:45,Le Couleur,Femme,113158
2439,2021-06-06 20:48,Carla Bruni,Le plus beau du quartier,208173
2440,2021-06-06 20:52,Naza,Joli bébé,178311
2441,2021-06-06 20:54,Sacha Distel,La belle vie,123053
2442,2021-06-06 20:57,Linkin Park,Numb,185586
2443,2021-06-06 21:02,Raquel Mello,Quero Descer,288960
2444,2021-06-06 21:07,Madeleine Peyroux,La Javanaise,249400
2445,2021-06-06 21:11,Coralie Clement,Samba de mon cœur qui bat,233960
2446,2021-06-06 21:13,Brigitte Bardot,Une histoire de plage,113493
2447,2021-06-06 21:17,Jean Sablon,Ces petites choses,194399
2448,2021-06-06 21:20,Jean Sablon,Vous qui passez sans me voir,188986
2449,2021-06-06 21:23,Nat King Cole,L-O-V-E,155306
2450,2021-06-06 21:27,Le Couleur,Femme,235904
2451,2021-06-06 21:30,Arctic Monkeys,Too Much To Ask,183253
2452,2021-06-06 21:33,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
2453,2021-06-06 21:37,Gérard Luc,Je ne veux pas travailler,168920
2454,2021-06-06 21:40,Carla Bruni,Quelqu'un m'a dit,166226
2455,2021-06-06 21:42,Henri Salvador,Jardin d'hiver,168000
2456,2021-06-06 21:45,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,185160
2457,2021-06-06 21:48,Brigitte Bardot,Un jour comme un autre,140826
2458,2021-06-06 21:51,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2459,2021-06-06 21:57,Louise Verneuil,À mort amant,366413
2460,2021-06-06 22:00,The Hot Sardines,Petite Fleur,133654
2461,2021-06-11 17:17,The Hot Sardines,Petite Fleur,6293
2462,2021-06-11 17:21,Harry James,"It's Been a Long, Long Time",205773
2463,2021-06-11 17:25,Coralie Clement,Samba de mon cœur qui bat,2496
2464,2021-06-11 17:25,Antônio Carlos Jobim,The Girl From Ipanema,5910
2465,2021-06-11 17:25,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2466,2021-06-11 17:28,Brigitte Bardot,Un jour comme un autre,140826
2467,2021-06-11 17:31,Linkin Park,Numb,12298
2468,2021-06-11 17:31,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,185160
2469,2021-06-11 17:35,Madeleine Peyroux,La Javanaise,249400
2470,2021-06-11 17:38,Henri Salvador,Jardin d'hiver,168000
2471,2021-06-11 17:40,Sacha Distel,La belle vie,123053
2472,2021-06-11 17:41,Angèle,La thune,10605
2473,2021-06-11 17:44,Brigitte Bardot,Le soleil,195946
2474,2021-06-11 17:47,Jean Sablon,Vous qui passez sans me voir,188986
2475,2021-06-11 17:51,Arctic Monkeys,Too Much To Ask,183253
2476,2021-06-11 17:52,Nat King Cole,L-O-V-E,84503
2477,2021-06-11 17:52,Tino Rossi,Merci chérie,1130
2478,2021-06-11 17:56,Angèle,Tu me regardes,192173
2479,2021-06-11 17:56,Ben Mazué,10 ans de nous,9037
2480,2021-06-11 17:59,Angèle,Nombreux,192546
2481,2021-06-11 18:02,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",165466
2482,2021-06-11 18:05,Keren Ann,Jardin d'hiver,178160
2483,2021-06-11 18:09,Jean Sablon,Ces petites choses,194399
2484,2021-06-11 18:12,Frank Sinatra,Fly Me To The Moon - Remastered,147520
2485,2021-06-11 18:16,Carla Bruni,Le plus beau du quartier,208173
2486,2021-06-11 18:22,Louise Verneuil,À mort amant,366413
2487,2021-06-11 18:25,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
2488,2021-06-11 18:28,Carla Bruni,Quelqu'un m'a dit,166226
2489,2021-06-11 18:31,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2490,2021-06-11 18:34,Gérard Luc,Je ne veux pas travailler,168920
2491,2021-06-11 18:37,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
2492,2021-06-11 18:39,Brigitte Bardot,Une histoire de plage,103898
2493,2021-06-12 20:30,Brigitte Bardot,Une histoire de plage,9573
2494,2021-06-12 20:31,Henri Salvador,Jardin d'hiver,42726
2495,2021-06-12 20:35,Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",270000
2496,2021-06-12 20:39,Ludwig van Beethoven,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",203655
2497,2021-06-12 20:44,Franz Liszt,"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",287986
2498,2021-06-12 20:53,Johann Sebastian Bach,Toccata and Fugue in D minor,498551
2499,2021-06-12 20:55,Charles Gounod,"Ave Maria, CG 89a",118811
2500,2021-06-12 20:57,Nikolai Rimsky-Korsakov,Flight of the Bumblebee,77043
2501,2021-06-12 20:57,Frédéric Chopin,Chopin: 24 Preludes Op. 28: No. 7 in A Major,54520
2502,2021-06-12 21:00,Johannes Brahms,"Hungarian Dance No. 5 in G Minor, WoO 1 No. 5 (Orch. Schmeling)",138706
2503,2021-06-12 21:02,Frédéric Chopin,Frédéric Chopin: Étude(Waterfall) Op.10: No.1,115588
2504,2021-06-12 21:03,Giacomo Puccini,"Turandot / Act 3: ""Nessun dorma!""",28378
2505,2021-06-12 21:12,Franz Liszt,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244/2",541600
2506,2021-06-12 21:19,Frédéric Chopin,"Polonaise in A-Flat Major, Op. 53 ""Heroic""",441013
2507,2021-06-12 21:21,George Frideric Handel,Hallelujah - Live,24983
2508,2021-06-12 21:25,Taylor Swift,exile (feat. Bon Iver),285634
2509,2021-06-12 21:30,Claude Debussy,"Clair de Lune, L. 32",268000
2510,2021-06-12 21:32,Musique pour piano,Lettre à Elise,158760
2511,2021-06-12 21:33,Stacey Sarpong,Trust His Plan,8921
2512,2021-06-12 21:35,Jacques Offenbach,Can-Can From Orpheus In The Underworld,133760
2513,2021-06-12 21:51,Pyotr Ilyich Tchaikovsky,1812 Overture,955000
2514,2021-06-12 21:53,Frédéric Chopin,Chopin: 24 Preludes Op. 28: No. 7 in A Major,54520
2515,2021-06-12 21:58,George Balanchine's The Nutcracker,Act II: Sugarplum Fairy and Cavalier Pas de Deux,325826
2516,2021-06-12 22:00,Deive Leonardo,Incompatibilidade,15713
2517,2021-06-12 22:00,Frédéric Chopin,Frédéric Chopin: Étude(Waterfall) Op.10: No.1,115588
2518,2021-06-14 13:03,Brigitte Bardot,Bonnie And Clyde,0
2519,2021-06-14 13:03,Sacha Distel,La belle vie,0
2520,2021-06-14 13:04,Nat King Cole,L-O-V-E,0
2521,2021-06-14 13:04,Frank Sinatra,The Way You Look Tonight,0
2522,2021-06-14 13:07,Brigitte Bardot,Le soleil,195946
2523,2021-06-14 13:14,Hillsong En Français,Quelle grâce,368280
2524,2021-06-14 13:14,André Claveau,Dors mon amour,8778
2525,2021-06-14 13:18,Angèle,Nombreux,192546
2526,2021-06-14 13:20,Henri Salvador,Jardin d'hiver,168000
2527,2021-06-14 13:23,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2528,2021-06-14 13:26,Keren Ann,Jardin d'hiver,178160
2529,2021-06-14 13:28,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,86096
2530,2021-06-14 19:05,Musique pour piano,Lettre à Elise,158760
2531,2021-06-14 19:08,Robert Schumann,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",186840
2532,2021-06-14 19:10,Jacques Offenbach,Can-Can From Orpheus In The Underworld,133760
2533,2021-06-14 19:16,Claude Debussy,"Clair de Lune, L. 32",268000
2534,2021-06-14 19:17,Frédéric Chopin,Frédéric Chopin: Étude(Waterfall) Op.10: No.1,115588
2535,2021-06-14 19:18,Pyotr Ilyich Tchaikovsky,1812 Overture,60062
2536,2021-06-14 19:22,Pyotr Ilyich Tchaikovsky,1812 Overture,101205
2537,2021-06-14 19:28,George Balanchine's The Nutcracker,Act II: Sugarplum Fairy and Cavalier Pas de Deux,325826
2538,2021-06-14 19:28,The Chamber Orchestra Of London,The Secret History,25920
2539,2021-06-14 19:29,Diane Hidy,The Poor Orphan,20821
2540,2021-06-14 19:31,Pyotr Ilyich Tchaikovsky,Swan Lake: No. 5 Pas de deux: Allegro molto vivace,112426
2541,2021-06-14 19:34,Pyotr Ilyich Tchaikovsky,Swan Lake: No. 1 Scène,175026
2542,2021-06-14 19:38,Adolphe Adam,Giselle: Andante,249400
2543,2021-06-14 19:43,Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op. 71: No. 15 Final Waltz and Apotheosis",313440
2544,2021-06-14 19:45,Pyotr Ilyich Tchaikovsky,"The Sleeping Beauty, Op. 66: No. 4c Variation I Candide",68466
2545,2021-06-14 19:46,Pyotr Ilyich Tchaikovsky,"The Sleeping Beauty, Op. 66: No. 4h Variation VI La fée des lilas",66400
2546,2021-06-14 19:47,Pyotr Ilyich Tchaikovsky,Theme - Dance of the Sugar Plum Fairy,44666
2547,2021-06-14 19:50,Léo Delibes,Coppélia: Galop final,172840
2548,2021-06-14 19:51,Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op. 71: No. 12 Divertissement: Trepak - Russian Dance",66373
2549,2021-06-14 19:54,Pyotr Ilyich Tchaikovsky,Swan Lake: No. 14 Scène,171026
2550,2021-06-14 19:56,Lior Rosner,Variation VIII - Home Sweet Home,93880
2551,2021-06-14 19:57,Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op. 71: No. 12 Divertissement: Le thé - Chinese Dance",65293
2552,2021-06-14 20:02,Pyotr Ilyich Tchaikovsky,"The Sleeping Beauty, Op. 66: No. 7 Valse",304506
2553,2021-06-14 20:08,Pyotr Ilyich Tchaikovsky,Swan Lake: No. 8 Danse des coupes,382293
